# epoch,phone_train_mse,phone_train_pcc,phone_test_mse,phone_test_pcc,learning rate,utt_train_mse_accuracy,utt_train_mse_completeness,utt_train_mse_fluency,utt_train_mse_prosodic,utt_train_mse_total,utt_train_pcc_accuracy,utt_train_pcc_completeness,utt_train_pcc_fluency,utt_train_pcc_prosodic,utt_train_pcc_total,utt_test_mse_accuracy,utt_test_mse_completeness,utt_test_mse_fluency,utt_test_mse_prosodic,utt_test_mse_total,utt_test_pcc_accuracy,utt_test_pcc_completeness,utt_test_pcc_fluency,utt_test_pcc_prosodic,utt_test_pcc_total,word_train_pcc_accuracy,word_train_pcc_stress,word_train_pcc_total,word_test_pcc_accuracy,word_test_pcc_stress,word_test_pcc_total
3.400000000000000000e+01,9.563143551349639893e-02,6.734115551602578575e-01,8.375705033540725708e-02,6.169029989500347533e-01,1.250000000000000026e-04,3.825645893812179565e-02,8.106937166303396225e-04,3.337953612208366394e-02,3.212626278400421143e-02,3.483815863728523254e-02,8.166195141029612969e-01,5.898054981688247850e-03,8.093816548368194530e-01,8.026491664163130091e-01,8.297752199163138664e-01,4.692092165350914001e-02,1.060433033853769302e-02,3.531469032168388367e-02,3.429260104894638062e-02,4.360634461045265198e-02,7.182596944892816193e-01,8.843102038962508127e-02,7.549534617135454928e-01,7.638417402967313530e-01,7.438355181752580592e-01,6.280700785726998081e-01,2.364226140943725685e-01,6.394455095021914781e-01,5.361202525309884948e-01,3.251789447966584312e-01,5.535045232173019247e-01
3.500000000000000000e+01,9.940961748361587524e-02,6.694908629155356117e-01,9.171222895383834839e-02,6.069857178612293458e-01,1.250000000000000026e-04,4.170918092131614685e-02,7.161508547142148018e-04,3.518353775143623352e-02,3.372047469019889832e-02,3.761815652251243591e-02,8.142731565837580954e-01,3.513897705252749804e-02,8.074803829844617864e-01,8.017594972218502480e-01,8.274882254580600005e-01,5.121223628520965576e-02,1.014159712940454483e-02,3.843868896365165710e-02,3.664130717515945435e-02,4.778506979346275330e-02,7.207907821083934241e-01,1.938635598909286273e-01,7.537169473372714590e-01,7.621348594037248292e-01,7.428699303623272909e-01,6.232935697729129476e-01,2.507035319856353306e-01,6.348493637029426484e-01,5.274940338534521711e-01,3.135742169875627150e-01,5.444734494705815164e-01
3.600000000000000000e+01,9.514642506837844849e-02,6.741838321160933400e-01,8.494858443737030029e-02,6.145767592962303461e-01,6.250000000000000130e-05,3.852997347712516785e-02,7.403226336464285851e-04,3.349264711141586304e-02,3.215025365352630615e-02,3.506580367684364319e-02,8.169868725546663990e-01,8.857091430734259987e-03,8.092498292595605713e-01,8.027514954083909693e-01,8.299535103315049955e-01,4.782214760780334473e-02,1.041892357170581818e-02,3.595684096217155457e-02,3.451294824481010437e-02,4.469120875000953674e-02,7.193968106387029771e-01,1.166776024249094323e-01,7.545824266380297685e-01,7.633633401282315933e-01,7.435307384611399284e-01,6.275041533698141327e-01,2.443352266001177775e-01,6.386373926658368561e-01,5.331233023479570177e-01,3.244874453803260894e-01,5.497928523666675282e-01
3.700000000000000000e+01,9.528620541095733643e-02,6.738950959165329602e-01,8.538971096277236938e-02,6.137787576071378481e-01,6.250000000000000130e-05,3.921208530664443970e-02,7.071580621413886547e-04,3.391738235950469971e-02,3.236080333590507507e-02,3.552906587719917297e-02,8.169049810044630711e-01,7.389134607567968485e-03,8.093659580605057080e-01,8.027694646862187922e-01,8.298171248808325906e-01,4.814901202917098999e-02,1.035446673631668091e-02,3.653860464692115784e-02,3.481794893741607666e-02,4.489076137542724609e-02,7.205595150537694726e-01,1.149110673681059125e-01,7.552052864370979446e-01,7.635602069505749157e-01,7.443245306832836361e-01,6.259655008761907391e-01,2.428949811902005040e-01,6.373984631775871934e-01,5.316640597312344285e-01,3.206139340777025559e-01,5.483723834408200659e-01
3.800000000000000000e+01,9.503106772899627686e-02,6.746977425789623117e-01,8.515368402004241943e-02,6.144644891566839462e-01,6.250000000000000130e-05,3.841882199048995972e-02,7.156339706853032112e-04,3.352596610784530640e-02,3.236386552453041077e-02,3.490357846021652222e-02,8.173978859209056758e-01,1.826858657388056792e-02,8.097770748646602179e-01,8.031009672855883297e-01,8.302993809552586812e-01,4.763053730130195618e-02,1.032185647636651993e-02,3.612846136093139648e-02,3.490648046135902405e-02,4.439181089401245117e-02,7.194547860974652709e-01,1.312146209191402679e-01,7.549968689203649941e-01,7.635895910439831624e-01,7.437262495943062213e-01,6.290485985218082776e-01,2.446441126245711695e-01,6.402360730374271336e-01,5.337850740831925345e-01,3.230823077018843970e-01,5.507751124651222296e-01
3.900000000000000000e+01,9.501474350690841675e-02,6.750914882035324860e-01,8.531067520380020142e-02,6.147828889549826759e-01,6.250000000000000130e-05,3.806583210825920105e-02,7.225357694551348686e-04,3.319950029253959656e-02,3.203178569674491882e-02,3.448862209916114807e-02,8.178207134476450646e-01,2.347321864600341798e-02,8.104759547025144339e-01,8.035043625138588164e-01,8.308295039850249752e-01,4.711744934320449829e-02,1.030514948070049286e-02,3.542791679501533508e-02,3.434167429804801941e-02,4.369566962122917175e-02,7.184223475052934349e-01,1.384305537383754281e-01,7.556991493461558962e-01,7.642897921877058742e-01,7.439149266755087364e-01,6.287213177085079208e-01,2.473298553567655489e-01,6.399877977050720812e-01,5.331947116811662779e-01,3.273159184676528444e-01,5.499866967417492702e-01
4.000000000000000000e+01,9.776499122381210327e-02,6.706687536791450244e-01,8.383335918188095093e-02,6.191381445960324470e-01,6.250000000000000130e-05,4.166334867477416992e-02,7.816497818566858768e-04,3.620255365967750549e-02,3.438248857855796814e-02,3.784496337175369263e-02,8.134442619550982245e-01,1.553401664272260896e-02,8.092762640149724351e-01,8.024052069700122747e-01,8.275498812135760884e-01,4.916292428970336914e-02,1.057157758623361588e-02,3.627904132008552551e-02,3.557296097278594971e-02,4.525910690426826477e-02,7.102385127706257739e-01,7.081990549826872039e-02,7.563125260349252699e-01,7.655930791556009307e-01,7.409275458646819024e-01,6.284973522009127400e-01,2.291654881191812765e-01,6.398642242109058298e-01,5.391422486795497404e-01,3.221488526352840887e-01,5.556717754204825166e-01
4.100000000000000000e+01,9.477671235799789429e-02,6.756732477047530105e-01,8.409610390663146973e-02,6.169454997781661509e-01,3.125000000000000065e-05,3.799398988485336304e-02,7.213413482531905174e-04,3.313987329602241516e-02,3.200442343950271606e-02,3.443375229835510254e-02,8.182857944698712638e-01,1.715700459756830040e-02,8.108485005758097053e-01,8.037320721995468986e-01,8.312708006509408332e-01,4.688673466444015503e-02,1.042633224278688431e-02,3.511245548725128174e-02,3.413239121437072754e-02,4.346618801355361938e-02,7.175649744162407861e-01,1.031708221942136405e-01,7.559006924714257725e-01,7.646236492723580414e-01,7.435522868415833653e-01,6.314362173362431108e-01,2.440942402626252727e-01,6.422703736401857988e-01,5.363493554620811787e-01,3.248310085099374023e-01,5.531396788204031578e-01
4.200000000000000000e+01,9.527732431888580322e-02,6.753300549774124972e-01,8.347309380769729614e-02,6.183311670162452423e-01,3.125000000000000065e-05,3.791704773902893066e-02,7.166425930336117744e-04,3.314764052629470825e-02,3.201348707079887390e-02,3.438469767570495605e-02,8.185453482129158020e-01,1.298308367369863103e-02,8.109099807693714856e-01,8.037219221566125338e-01,8.315034935634765256e-01,4.675378650426864624e-02,1.050190161913633347e-02,3.506486117839813232e-02,3.416210785508155823e-02,4.340352118015289307e-02,7.178858370024217006e-01,8.689751206259062333e-02,7.561598883707045804e-01,7.647802393656001341e-01,7.437872421936514433e-01,6.313506525503337352e-01,2.368662556708196476e-01,6.423815078946144563e-01,5.375729553399594129e-01,3.228826977961269939e-01,5.543668183907786151e-01
4.300000000000000000e+01,9.473245590925216675e-02,6.757802150669174335e-01,8.471397310495376587e-02,6.155491396880606869e-01,3.125000000000000065e-05,3.831844776868820190e-02,7.081759395077824593e-04,3.345396742224693298e-02,3.226952627301216125e-02,3.478608652949333191e-02,8.184093955861304615e-01,1.872854301467076488e-02,8.106076662644249309e-01,8.036645409501569359e-01,8.311220918391010182e-01,4.753310978412628174e-02,1.041731424629688263e-02,3.605528548359870911e-02,3.481198102235794067e-02,4.432307556271553040e-02,7.195080050371875924e-01,1.148020313129388958e-01,7.553571245905033038e-01,7.639236219333834788e-01,7.437822648024706718e-01,6.314419905316650539e-01,2.430278984063893588e-01,6.422832069050642412e-01,5.356070672759670748e-01,3.223587739010805864e-01,5.525737175246921984e-01
4.400000000000000000e+01,9.501636028289794922e-02,6.755204360646549500e-01,8.579753339290618896e-02,6.139790141500386378e-01,3.125000000000000065e-05,3.867064043879508972e-02,7.005841471254825592e-04,3.401388227939605713e-02,3.267033770680427551e-02,3.503639623522758484e-02,8.181433509211931687e-01,2.448812342722746921e-02,8.102666608907674872e-01,8.035272586022922381e-01,8.308272422344269437e-01,4.819456860423088074e-02,1.035658642649650574e-02,3.702100366353988647e-02,3.540802374482154846e-02,4.488979279994964600e-02,7.195830653608416005e-01,1.261593535643907305e-01,7.548673788151443187e-01,7.635042587276958947e-01,7.432543820946784230e-01,6.314836297843461344e-01,2.467422900638809868e-01,6.421675172814095278e-01,5.343116722994534218e-01,3.221413780904349156e-01,5.512618583936823580e-01
4.500000000000000000e+01,9.467188268899917603e-02,6.762928166198973745e-01,8.393006026744842529e-02,6.172668277745358978e-01,3.125000000000000065e-05,3.788498789072036743e-02,6.998092867434024811e-04,3.309490531682968140e-02,3.196907043457031250e-02,3.436519950628280640e-02,8.189844260764550521e-01,1.735471240152407224e-02,8.113208091754163798e-01,8.040212543258747901e-01,8.317964106723446660e-01,4.669621586799621582e-02,1.040518656373023987e-02,3.507164120674133301e-02,3.413822501897811890e-02,4.337517917156219482e-02,7.181767791581794569e-01,1.030898165143743911e-01,7.562079899639416736e-01,7.648018679330109704e-01,7.438443045886555804e-01,6.319323787984656438e-01,2.419333527941615047e-01,6.427535235593667684e-01,5.364075598545379187e-01,3.223787501868385919e-01,5.531902547958850169e-01
4.600000000000000000e+01,9.465526044368743896e-02,6.762239442273683121e-01,8.493217080831527710e-02,6.153189866052077850e-01,1.562500000000000033e-05,3.787888959050178528e-02,7.054313318803906441e-04,3.314775973558425903e-02,3.198501840233802795e-02,3.439947590231895447e-02,8.188895017685929867e-01,1.456907754039811313e-02,8.109930895527541761e-01,8.039920115760912367e-01,8.315840636962953392e-01,4.725262895226478577e-02,1.039316877722740173e-02,3.554454818367958069e-02,3.439861536026000977e-02,4.397553578019142151e-02,7.185466644381203194e-01,1.085532591199420693e-01,7.553646781540749311e-01,7.641713540157197837e-01,7.432490122131338861e-01,6.315041222460155979e-01,2.450317229168867128e-01,6.422891903254008827e-01,5.348870894465445058e-01,3.241164446312324032e-01,5.515517905314301084e-01
4.700000000000000000e+01,9.456600993871688843e-02,6.764902945445586679e-01,8.424746990203857422e-02,6.166475138264114753e-01,1.562500000000000033e-05,3.779266402125358582e-02,7.095196051523089409e-04,3.306908532977104187e-02,3.192520886659622192e-02,3.429499641060829163e-02,8.190621971231983878e-01,2.117531526465443736e-02,8.112923044366043834e-01,8.041053441114678346e-01,8.318673644391146871e-01,4.701617360115051270e-02,1.039533317089080811e-02,3.530946746468544006e-02,3.422064334154129028e-02,4.366605356335639954e-02,7.178755434334190833e-01,1.131325484961649142e-01,7.557825375822614378e-01,7.645306232178277206e-01,7.433667640565365664e-01,6.321594582294807196e-01,2.446618782829884098e-01,6.429885232982742727e-01,5.357404823039570996e-01,3.259069461245611143e-01,5.530007295846841586e-01
4.800000000000000000e+01,9.453239291906356812e-02,6.765888987702884938e-01,8.427561074495315552e-02,6.166926709852439403e-01,1.562500000000000033e-05,3.786236047744750977e-02,7.234140648506581783e-04,3.315718472003936768e-02,3.197656944394111633e-02,3.431697934865951538e-02,8.190645691989023591e-01,1.665828675995111724e-02,8.113389453789214834e-01,8.041612248525840112e-01,8.319174480507489644e-01,4.701904207468032837e-02,1.041322667151689529e-02,3.507280349731445312e-02,3.413303941488265991e-02,4.359485208988189697e-02,7.171627877181403488e-01,1.011560325394894738e-01,7.556790055893640723e-01,7.646258192951842503e-01,7.430707630258425178e-01,6.322841529267237970e-01,2.447234006058293665e-01,6.429690156050832384e-01,5.358631679027308081e-01,3.254329484815409179e-01,5.524539882898684695e-01
4.900000000000000000e+01,9.462796151638031006e-02,6.765188082184765417e-01,8.512860536575317383e-02,6.152009499675332727e-01,1.562500000000000033e-05,3.777296841144561768e-02,7.122305105440318584e-04,3.306445851922035217e-02,3.189822658896446228e-02,3.428905457258224487e-02,8.191560999348351801e-01,2.106580927981395110e-02,8.112962585222069922e-01,8.042269323427994054e-01,8.318928564094653089e-01,4.716634750366210938e-02,1.037295348942279816e-02,3.527522459626197815e-02,3.422376886010169983e-02,4.381524398922920227e-02,7.178574346073460788e-01,1.172065898895666147e-01,7.553543266598554684e-01,7.643174777315914215e-01,7.430747531959772667e-01,6.320283622000073542e-01,2.475294523705932337e-01,6.426608274349429051e-01,5.345086323212719925e-01,3.240708776906776056e-01,5.513043960102667063e-01
5.000000000000000000e+01,9.482127428054809570e-02,6.763532412036866726e-01,8.576323091983795166e-02,6.141726610736648606e-01,1.562500000000000033e-05,3.787370026111602783e-02,7.276012329384684563e-04,3.312015905976295471e-02,3.193035721778869629e-02,3.440283238887786865e-02,8.191211978610530853e-01,2.094015387592096725e-02,8.111013042206332013e-01,8.041712444814174132e-01,8.317942417803687594e-01,4.759457334876060486e-02,1.034247595816850662e-02,3.565414249897003174e-02,3.439802676439285278e-02,4.428946971893310547e-02,7.181386168591175068e-01,1.198444144597063943e-01,7.549225087535037515e-01,7.639516808745880905e-01,7.427153503206118668e-01,6.315427982877993562e-01,2.480140392440850217e-01,6.422731383339056466e-01,5.335998533728028015e-01,3.240858147956804380e-01,5.500533126040116905e-01
5.100000000000000000e+01,9.473039209842681885e-02,6.765756421631227147e-01,8.377886563539505005e-02,6.176908878163338557e-01,7.812500000000000163e-06,3.791093081235885620e-02,7.250714115798473358e-04,3.312319144606590271e-02,3.199017792940139771e-02,3.438491746783256531e-02,8.191438274333191494e-01,1.507799685023049167e-02,8.115835696145909939e-01,8.043016326179674991e-01,8.320529727743493087e-01,4.704911261796951294e-02,1.049192994832992554e-02,3.502515703439712524e-02,3.411859273910522461e-02,4.356862604618072510e-02,7.165896579440984571e-01,8.766977516869098319e-02,7.557716425386592496e-01,7.647655814897953430e-01,7.429728409858890048e-01,6.329285574549778914e-01,2.418834414338477956e-01,6.436101993019546219e-01,5.368587281628810493e-01,3.255466441353064844e-01,5.539433294448635747e-01
5.200000000000000000e+01,9.449073672294616699e-02,6.767918697864077071e-01,8.463979512453079224e-02,6.158529597185770088e-01,7.812500000000000163e-06,3.774772211909294128e-02,7.080018403939902782e-04,3.305267170071601868e-02,3.190028294920921326e-02,3.426271304488182068e-02,8.193542748272617526e-01,1.915877232245679490e-02,8.114627521501304175e-01,8.042997970164789123e-01,8.320729735320897547e-01,4.720757901668548584e-02,1.037852279841899872e-02,3.545834496617317200e-02,3.428589925169944763e-02,4.384586215019226074e-02,7.179602804848275177e-01,1.134650562435377680e-01,7.555128336455227966e-01,7.643725441455362368e-01,7.431297256475729585e-01,6.313454258309239009e-01,2.451964050066958445e-01,6.424543047041283428e-01,5.344450986762747657e-01,3.251368766380578479e-01,5.514369125350028211e-01
5.300000000000000000e+01,9.447118639945983887e-02,6.768743592167003609e-01,8.465604484081268311e-02,6.160508580105166221e-01,7.812500000000000163e-06,3.772902861237525940e-02,7.098044152371585369e-04,3.302082419395446777e-02,3.188300505280494690e-02,3.424387425184249878e-02,8.193996039789215313e-01,2.204676665485674064e-02,8.115391232822505296e-01,8.043360016062257589e-01,8.321366683128166297e-01,4.713128134608268738e-02,1.039311103522777557e-02,3.533023595809936523e-02,3.421632573008537292e-02,4.377735778689384460e-02,7.177185386303277514e-01,1.101239275253993732e-01,7.555471909847581991e-01,7.644448379875586896e-01,7.430962558219739167e-01,6.325355299952047927e-01,2.451476635194129727e-01,6.433450597146656014e-01,5.352011512475104427e-01,3.262431086440229500e-01,5.523191305142854945e-01
5.400000000000000000e+01,9.450142085552215576e-02,6.768509459310020349e-01,8.487551659345626831e-02,6.155531215827603209e-01,7.812500000000000163e-06,3.776167333126068115e-02,7.086592959240078926e-04,3.306179866194725037e-02,3.189167007803916931e-02,3.428633511066436768e-02,8.194300557154203801e-01,2.199209234422863299e-02,8.114086994549849496e-01,8.043136144917114594e-01,8.320996469521407812e-01,4.733702540397644043e-02,1.039206050336360931e-02,3.551203757524490356e-02,3.429473191499710083e-02,4.400545731186866760e-02,7.179395542421744825e-01,1.130933954024418708e-01,7.552262533168706549e-01,7.642050670670840207e-01,7.429162673657883076e-01,6.324233878157781152e-01,2.463209587054762950e-01,6.431925360273160752e-01,5.348152413664634119e-01,3.246133903828672396e-01,5.517244110751400310e-01
5.500000000000000000e+01,9.444216638803482056e-02,6.769688172514326530e-01,8.436538279056549072e-02,6.163745287215579571e-01,7.812500000000000163e-06,3.770871460437774658e-02,7.089820574037730694e-04,3.302963823080062866e-02,3.188627958297729492e-02,3.423278033733367920e-02,8.195172844260321110e-01,1.967175804369222097e-02,8.115505264999882673e-01,8.043624649085915346e-01,8.322160676124557011e-01,4.712515696883201599e-02,1.041756104677915573e-02,3.539584577083587646e-02,3.425565361976623535e-02,4.377871006727218628e-02,7.178038121630923030e-01,1.073702915113479983e-01,7.554698887711697175e-01,7.643921104693636170e-01,7.431069362484782337e-01,6.327220348742237377e-01,2.439042916992880394e-01,6.434661144735798199e-01,5.355975784065866163e-01,3.244496606227273983e-01,5.526162959966787191e-01
5.600000000000000000e+01,9.443137794733047485e-02,6.770086543192251893e-01,8.435013145208358765e-02,6.164896412182908625e-01,3.906250000000000081e-06,3.770910203456878662e-02,7.111507002264261246e-04,3.300677239894866943e-02,3.187652677297592163e-02,3.422666713595390320e-02,8.195119150834270227e-01,1.991730907162447828e-02,8.116282028121993841e-01,8.044097037921108528e-01,8.322499058571836139e-01,4.710253328084945679e-02,1.040802989155054092e-02,3.524312749505043030e-02,3.417943418025970459e-02,4.371792450547218323e-02,7.174470733800606403e-01,1.061139885418663775e-01,7.555378775600053443e-01,7.645107190503729333e-01,7.430137731174857318e-01,6.327606210589684643e-01,2.442016217301709313e-01,6.434627473727708713e-01,5.355455157417559064e-01,3.251997752442858380e-01,5.525977654919855819e-01
5.700000000000000000e+01,9.442929923534393311e-02,6.770143819997185286e-01,8.451177179813385010e-02,6.161837793633319071e-01,3.906250000000000081e-06,3.770387917757034302e-02,7.074827444739639759e-04,3.301799297332763672e-02,3.187698498368263245e-02,3.422571346163749695e-02,8.195469403178534673e-01,2.116242189703267454e-02,8.115935965851807099e-01,8.043976283156896168e-01,8.322483894875875032e-01,4.715900123119354248e-02,1.039492990821599960e-02,3.537679463624954224e-02,3.423992171883583069e-02,4.380200058221817017e-02,7.177168096072357173e-01,1.109417387077560185e-01,7.554846404749382405e-01,7.644177453197449346e-01,7.430268822770677017e-01,6.325837621476456674e-01,2.449418972252691840e-01,6.432235927230960382e-01,5.353061487811329178e-01,3.249559697689351490e-01,5.522222690784545085e-01
5.800000000000000000e+01,9.444267302751541138e-02,6.769932790763617536e-01,8.466832339763641357e-02,6.158839856658608891e-01,3.906250000000000081e-06,3.772546350955963135e-02,7.064016535878181458e-04,3.304484114050865173e-02,3.188646212220191956e-02,3.424740955233573914e-02,8.195564244681394772e-01,2.046379117957468699e-02,8.115333835350307945e-01,8.043871824316316532e-01,8.322144558387684077e-01,4.726094752550125122e-02,1.039597392082214355e-02,3.550309315323829651e-02,3.430026024580001831e-02,4.392111301422119141e-02,7.179281524263563252e-01,1.104382494269768727e-01,7.553257199030355418e-01,7.642762050711841004e-01,7.429851246510251750e-01,6.326698884761547959e-01,2.450222256168030355e-01,6.433084402957468528e-01,5.353353235450202252e-01,3.250009109821304087e-01,5.521644971459002127e-01
5.900000000000000000e+01,9.441594779491424561e-02,6.770686589503286390e-01,8.440034836530685425e-02,6.164117528918794386e-01,3.906250000000000081e-06,3.769090771675109863e-02,7.075209869071841240e-04,3.300103917717933655e-02,3.187073394656181335e-02,3.421465307474136353e-02,8.195943928428943703e-01,1.931352652004232270e-02,8.116573480542922381e-01,8.044372631301458521e-01,8.322950592532091241e-01,4.710720106959342957e-02,1.040910743176937103e-02,3.527875244617462158e-02,3.420455381274223328e-02,4.374451935291290283e-02,7.176589056695755753e-01,1.043249716301792029e-01,7.555196153802519188e-01,7.644718031294093219e-01,7.430581015671418044e-01,6.327605705013192861e-01,2.440809429628969796e-01,6.435161875967826406e-01,5.356561241045981747e-01,3.251345563949868400e-01,5.525796471572002044e-01
6.000000000000000000e+01,9.441047906875610352e-02,6.770940133929814753e-01,8.452964574098587036e-02,6.161926116603440029e-01,3.906250000000000081e-06,3.769124671816825867e-02,7.108206045813858509e-04,3.300196304917335510e-02,3.186910599470138550e-02,3.421233966946601868e-02,8.195958818876859509e-01,2.122501230069369360e-02,8.116741178910475973e-01,8.044626782094145279e-01,8.323108743763308892e-01,4.713108390569686890e-02,1.039269194006919861e-02,3.524384647607803345e-02,3.418048471212387085e-02,4.375155642628669739e-02,7.174305660693645059e-01,1.102529754908391918e-01,7.554806339863737730e-01,7.644889546656208346e-01,7.429318248761059840e-01,6.324956935545770209e-01,2.457698603552132544e-01,6.433350478648018900e-01,5.352643295972016046e-01,3.257699906332447437e-01,5.519698663588056275e-01
6.100000000000000000e+01,9.440616518259048462e-02,6.771067679463811384e-01,8.448100835084915161e-02,6.162609073987093122e-01,1.953125000000000041e-06,3.768638893961906433e-02,7.090614526532590389e-04,3.299615904688835144e-02,3.186558187007904053e-02,3.420927003026008606e-02,8.196160536705582311e-01,2.126148732867382679e-02,8.116833571143028392e-01,8.044621500519744117e-01,8.323216830719561976e-01,4.713715612888336182e-02,1.039911806583404541e-02,3.528896346688270569e-02,3.419880941510200500e-02,4.376577213406562805e-02,7.175286687881816672e-01,1.097155600034650791e-01,7.554930397156189859e-01,7.644702013298376730e-01,7.429700849328622070e-01,6.326228612266451279e-01,2.452410776804838655e-01,6.433980371052261393e-01,5.352946719972548895e-01,3.259753159732074468e-01,5.521816321030583730e-01
6.200000000000000000e+01,9.440446645021438599e-02,6.771275240321816824e-01,8.432612568140029907e-02,6.165562313609940226e-01,1.953125000000000041e-06,3.768911585211753845e-02,7.098405039869248867e-04,3.299182653427124023e-02,3.186656534671783447e-02,3.420784324407577515e-02,8.196212361524112255e-01,2.109052174676749949e-02,8.117269677964478181e-01,8.044766275061553396e-01,8.323485106897772212e-01,4.710299521684646606e-02,1.040529925376176834e-02,3.523439168930053711e-02,3.417700901627540588e-02,4.371740296483039856e-02,7.173858566623693145e-01,1.072889533637558512e-01,7.555617282489963671e-01,7.645377307146188350e-01,7.429715666274387953e-01,6.329016422650539653e-01,2.443666060077047397e-01,6.436110808865979083e-01,5.354509333115468062e-01,3.253133973025817416e-01,5.525216270168634702e-01
6.300000000000000000e+01,9.440233558416366577e-02,6.771274196176716442e-01,8.450904488563537598e-02,6.162345120710214230e-01,1.953125000000000041e-06,3.768253698945045471e-02,7.071514846757054329e-04,3.299290314316749573e-02,3.186427056789398193e-02,3.420651704072952271e-02,8.196400704985437047e-01,2.238985781793576685e-02,8.117098637001556316e-01,8.044750549238005588e-01,8.323396124331844392e-01,4.712642356753349304e-02,1.038807351142168045e-02,3.529990091919898987e-02,3.420887887477874756e-02,4.376501962542533875e-02,7.175863768022584521e-01,1.125852729594437884e-01,7.555385022554502727e-01,7.644917978902668887e-01,7.430105519963525751e-01,6.326391579450317826e-01,2.459092724209663017e-01,6.434253981276908396e-01,5.352920434362229418e-01,3.261321429604974731e-01,5.521554256444741737e-01
6.400000000000000000e+01,9.439617395401000977e-02,6.771486644807171995e-01,8.443872630596160889e-02,6.163525019590084808e-01,1.953125000000000041e-06,3.767983242869377136e-02,7.082109805196523666e-04,3.299069777131080627e-02,3.186342865228652954e-02,3.420277312397956848e-02,8.196546167024261198e-01,2.163198872935652439e-02,8.117231885106279687e-01,8.044834503962351446e-01,8.323591979202759061e-01,4.711377620697021484e-02,1.039809081703424454e-02,3.526274859905242920e-02,3.419191762804985046e-02,4.374607652425765991e-02,7.175052909250995148e-01,1.088781485236798713e-01,7.555277851079167384e-01,7.645033012034336828e-01,7.429816027831316338e-01,6.326809461831924830e-01,2.447301031700862273e-01,6.435664119416371065e-01,5.354045826192461721e-01,3.253454700558965351e-01,5.522893517274223285e-01
6.500000000000000000e+01,9.439635276794433594e-02,6.771643093182057038e-01,8.431766927242279053e-02,6.165664221729715289e-01,1.953125000000000041e-06,3.768092766404151917e-02,7.089155842550098896e-04,3.298811614513397217e-02,3.186413645744323730e-02,3.420137241482734680e-02,8.196604871225625644e-01,2.061485116968565443e-02,8.117515095632447109e-01,8.044961761361932862e-01,8.323765699337025703e-01,4.710211604833602905e-02,1.040660217404365540e-02,3.523259982466697693e-02,3.417574614286422729e-02,4.372247308492660522e-02,7.174101198543115787e-01,1.061622381105830210e-01,7.555625762101679799e-01,7.645421823206185463e-01,7.429696717460666511e-01,6.327699313186259111e-01,2.438946669241044696e-01,6.434085415159412902e-01,5.354157878615537491e-01,3.259824014682853321e-01,5.525356041469166035e-01
6.600000000000000000e+01,9.439554810523986816e-02,6.771706623943255510e-01,8.430141210556030273e-02,6.166094606387939603e-01,9.765625000000000203e-07,3.768064454197883606e-02,7.085678516887128353e-04,3.298639506101608276e-02,3.186431899666786194e-02,3.420050814747810364e-02,8.196645367107036062e-01,2.109610348864040044e-02,8.117638323391179744e-01,8.044989785504506052e-01,8.323844163656423101e-01,4.709081351757049561e-02,1.040719915181398392e-02,3.522647172212600708e-02,3.417225927114486694e-02,4.371109977364540100e-02,7.174040730654090980e-01,1.065895961330328989e-01,7.555869456905885961e-01,7.645582160567659935e-01,7.429846141418164907e-01,6.328309798948043019e-01,2.442949556564496250e-01,6.434898177143328901e-01,5.355226999852374936e-01,3.251838903003651526e-01,5.524987419732215743e-01
6.700000000000000000e+01,9.439138323068618774e-02,6.771690566967457636e-01,8.445516973733901978e-02,6.163107261438210971e-01,9.765625000000000203e-07,3.767510503530502319e-02,7.079369388520717621e-04,3.298931941390037537e-02,3.186042979359626770e-02,3.420045226812362671e-02,8.196765058503657775e-01,2.137381379050235994e-02,8.117269737091715731e-01,8.044944745083177917e-01,8.323692056321073673e-01,4.714671894907951355e-02,1.039708405733108521e-02,3.529663756489753723e-02,3.420317918062210083e-02,4.378099367022514343e-02,7.175344520772122259e-01,1.093259289711473320e-01,7.554929406124637481e-01,7.644721294371509268e-01,7.429469557847235839e-01,6.326154837614690329e-01,2.450865999531197381e-01,6.434387283826756843e-01,5.352830922463471808e-01,3.260028999763165958e-01,5.521779020376362812e-01
6.800000000000000000e+01,9.438938647508621216e-02,6.771820041658678235e-01,8.437614142894744873e-02,6.164628193488272956e-01,9.765625000000000203e-07,3.767423704266548157e-02,7.080732029862701893e-04,3.298624604940414429e-02,3.186079114675521851e-02,3.419790044426918030e-02,8.196838670201614940e-01,2.149176387500332033e-02,8.117501072576022159e-01,8.045018963119983102e-01,8.323857366506429711e-01,4.712169617414474487e-02,1.040180958807468414e-02,3.526912257075309753e-02,3.419137746095657349e-02,4.374825581908226013e-02,7.174647161588068034e-01,1.080703696101952133e-01,7.555270201311565792e-01,7.645068729478400327e-01,7.429601209450994448e-01,6.327866288049349697e-01,2.443169756893800448e-01,6.436248441188878733e-01,5.355088965634412501e-01,3.253895325094269264e-01,5.525040030583453499e-01
